,location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
391,China,1,0.02118003025718608,9254.0,9254.0,196.0,196.0
392,China,2,0.03578316922139884,78808.0,69554.0,2820.0,2624.0
393,China,3,0.040278474507836684,81731.0,2923.0,3292.0,472.0
394,China,4,0.05539037022827546,83408.0,1677.0,4620.0,1328.0
395,China,5,0.05527644202014402,83598.0,190.0,4621.0,1.0
396,China,6,0.054892743093889855,84237.0,639.0,4624.0,3.0
397,China,7,0.05331374057194026,87107.0,2870.0,4644.0,20.0
398,China,8,0.05265984826444062,89366.0,2259.0,4706.0,62.0
399,China,9,0.0524684156138538,89997.0,631.0,4722.0,16.0
400,China,10,0.051994098086282456,90818.0,821.0,4722.0,0.0
401,China,11,0.051172661714706455,92354.0,1536.0,4726.0,4.0
402,China,12,0.04993973693863648,95415.0,3061.0,4765.0,39.0
403,Colombia,3,0.017660044150110375,906.0,906.0,16.0,16.0
404,Colombia,4,0.045028430920547105,6507.0,5601.0,293.0,277.0
405,Colombia,5,0.03195725419460232,29383.0,22876.0,939.0,646.0
406,Colombia,6,0.034073952946466896,97846.0,68463.0,3334.0,2395.0
407,Colombia,7,0.03419535173328641,295508.0,197662.0,10105.0,6771.0
408,Colombia,8,0.031965845870712446,615094.0,319586.0,19662.0,9557.0
409,Colombia,9,0.03133501028711104,829679.0,214585.0,25998.0,6336.0
410,Colombia,10,0.029151430294996016,1074184.0,244505.0,31314.0,5316.0
411,Colombia,11,0.027920589669245127,1316806.0,242622.0,36766.0,5452.0
412,Colombia,12,0.026304880461414375,1642775.0,325969.0,43213.0,6447.0
413,Comoros,4,0.0,1.0,1.0,0.0,0.0
414,Comoros,5,0.018867924528301886,106.0,105.0,2.0,2.0
415,Comoros,6,0.0231023102310231,303.0,197.0,7.0,5.0
416,Comoros,7,0.018518518518518517,378.0,75.0,7.0,0.0
417,Comoros,8,0.016548463356973995,423.0,45.0,7.0,0.0
418,Comoros,9,0.014613778705636743,479.0,56.0,7.0,0.0
419,Comoros,10,0.012844036697247707,545.0,66.0,7.0,0.0
420,Comoros,11,0.011456628477905073,611.0,66.0,7.0,0.0
421,Comoros,12,0.012150668286755772,823.0,212.0,10.0,3.0
422,Congo,3,0.0,19.0,19.0,0.0,0.0
423,Congo,4,0.04090909090909091,220.0,201.0,9.0,9.0
424,Congo,5,0.03273322422258593,611.0,391.0,20.0,11.0
425,Congo,6,0.03403863845446182,1087.0,476.0,37.0,17.0
426,Congo,7,0.016875,3200.0,2113.0,54.0,17.0
427,Congo,8,0.019602915305353102,3979.0,779.0,78.0,24.0
428,Congo,9,0.017488701120062882,5089.0,1110.0,89.0,11.0
429,Congo,10,0.017391304347826087,5290.0,201.0,92.0,3.0
430,Congo,11,0.016279875303082784,5774.0,484.0,94.0,2.0
431,Congo,12,0.015196285352469396,7107.0,1333.0,108.0,14.0
432,Costa Rica,3,0.005763688760806916,347.0,347.0,2.0,2.0
433,Costa Rica,4,0.008344923504867872,719.0,372.0,6.0,4.0
434,Costa Rica,5,0.00946969696969697,1056.0,337.0,10.0,4.0
435,Costa Rica,6,0.004625614339404453,3459.0,2403.0,16.0,6.0
436,Costa Rica,7,0.008417508417508417,17820.0,14361.0,150.0,134.0
437,Costa Rica,8,0.010560224768086808,41287.0,23467.0,436.0,286.0
438,Costa Rica,9,0.011932418162618795,75760.0,34473.0,904.0,468.0
439,Costa Rica,10,0.01259422938774768,109971.0,34211.0,1385.0,481.0
440,Costa Rica,11,0.012360532233346223,139638.0,29667.0,1726.0,341.0
441,Costa Rica,12,0.01290448320054807,169321.0,29683.0,2185.0,459.0
442,Cote d'Ivoire,3,0.00558659217877095,179.0,179.0,1.0,1.0
443,Cote d'Ivoire,4,0.010980392156862745,1275.0,1096.0,14.0,13.0
444,Cote d'Ivoire,5,0.011648429226967879,2833.0,1558.0,33.0,19.0
445,Cote d'Ivoire,6,0.007158648278766186,9499.0,6666.0,68.0,35.0
446,Cote d'Ivoire,7,0.006356328285660871,16047.0,6548.0,102.0,34.0
447,Cote d'Ivoire,8,0.006475895278684895,18067.0,2020.0,117.0,15.0
448,Cote d'Ivoire,9,0.006083958629081322,19724.0,1657.0,120.0,3.0
449,Cote d'Ivoire,10,0.00608225526163352,20716.0,992.0,126.0,6.0
450,Cote d'Ivoire,11,0.0061881768318409825,21331.0,615.0,132.0,6.0
451,Cote d'Ivoire,12,0.00609159626500667,22490.0,1159.0,137.0,5.0
452,Croatia,2,0.0,6.0,6.0,0.0,0.0
453,Croatia,3,0.006920415224913495,867.0,861.0,6.0,6.0
454,Croatia,4,0.033236994219653176,2076.0,1209.0,69.0,63.0
455,Croatia,5,0.0458593054318789,2246.0,170.0,103.0,34.0
456,Croatia,6,0.03853078862081383,2777.0,531.0,107.0,4.0
457,Croatia,7,0.028215606149056237,5139.0,2362.0,145.0,38.0
458,Croatia,8,0.018112766579024248,10269.0,5130.0,186.0,41.0
459,Croatia,9,0.01687458566865546,16593.0,6324.0,280.0,94.0
460,Croatia,10,0.011071457539135372,49316.0,32723.0,546.0,266.0
461,Croatia,11,0.013905108920758007,128442.0,79126.0,1786.0,1240.0
462,Croatia,12,0.018592562026589262,210837.0,82395.0,3920.0,2134.0
463,Cuba,3,0.03225806451612903,186.0,186.0,6.0,6.0
464,Cuba,4,0.04063957361758828,1501.0,1315.0,61.0,55.0
465,Cuba,5,0.04058679706601467,2045.0,544.0,83.0,22.0
466,Cuba,6,0.03673643741990602,2341.0,296.0,86.0,3.0
467,Cuba,7,0.033358895705521474,2608.0,267.0,87.0,1.0
468,Cuba,8,0.023313492063492064,4032.0,1424.0,94.0,7.0
469,Cuba,9,0.02179739145971056,5597.0,1565.0,122.0,28.0
470,Cuba,10,0.018585741251633512,6887.0,1290.0,128.0,6.0
471,Cuba,11,0.016296475132786092,8284.0,1397.0,135.0,7.0
472,Cuba,12,0.012307173564865548,11863.0,3579.0,146.0,11.0
473,Cyprus,3,0.030534351145038167,262.0,262.0,8.0,8.0
474,Cyprus,4,0.01764705882352941,850.0,588.0,15.0,7.0
475,Cyprus,5,0.018008474576271187,944.0,94.0,17.0,2.0
476,Cyprus,6,0.01903807615230461,998.0,54.0,19.0,2.0
477,Cyprus,7,0.017055655296229804,1114.0,116.0,19.0,0.0
478,Cyprus,8,0.013440860215053764,1488.0,374.0,20.0,1.0
479,Cyprus,9,0.012535612535612535,1755.0,267.0,22.0,2.0
480,Cyprus,10,0.005955107650022904,4366.0,2611.0,26.0,4.0
481,Cyprus,11,0.004637955513487932,10565.0,6199.0,49.0,23.0
482,Cyprus,12,0.005404423452472864,22019.0,11454.0,119.0,70.0
483,Czechia,2,,0.0,0.0,0.0,0.0
484,Czechia,3,0.009371221281741234,3308.0,3308.0,31.0,31.0
485,Czechia,4,0.030721166362926322,7682.0,4374.0,236.0,205.0
486,Czechia,5,0.03452740612861459,9268.0,1586.0,320.0,84.0
487,Czechia,6,0.02919524845240087,11954.0,2686.0,349.0,29.0
488,Czechia,7,0.023048147701218775,16574.0,4620.0,382.0,33.0
489,Czechia,8,0.017223170038183442,24618.0,8044.0,424.0,42.0
490,Czechia,9,0.00925624973503102,70763.0,46145.0,655.0,231.0
491,Czechia,10,0.009701523715167323,335102.0,264339.0,3251.0,2596.0
492,Czechia,11,0.01585138869248497,523298.0,188196.0,8295.0,5044.0
493,Czechia,12,0.01611329959466285,718661.0,195363.0,11580.0,3285.0
494,Democratic Republic of Congo,3,0.08163265306122448,98.0,98.0,8.0,8.0
495,Democratic Republic of Congo,4,0.05419580419580419,572.0,474.0,31.0,23.0
496,Democratic Republic of Congo,5,0.023452768729641693,3070.0,2498.0,72.0,41.0
497,Democratic Republic of Congo,6,0.024151157834919734,7039.0,3969.0,170.0,98.0
498,Democratic Republic of Congo,7,0.023704520396912898,9070.0,2031.0,215.0,45.0
499,Democratic Republic of Congo,8,0.025552144201247896,10097.0,1027.0,258.0,43.0
500,Democratic Republic of Congo,9,0.025518341307814992,10659.0,562.0,272.0,14.0
501,Democratic Republic of Congo,10,0.027153723686538123,11306.0,647.0,307.0,35.0
502,Democratic Republic of Congo,11,0.026072658941434387,12772.0,1466.0,333.0,26.0
503,Democratic Republic of Congo,12,0.03346924906557934,17658.0,4886.0,591.0,258.0
504,Denmark,2,0.0,3.0,3.0,0.0,0.0
505,Denmark,3,0.029615004935834157,3039.0,3036.0,90.0,90.0
506,Denmark,4,0.04831124412141941,9356.0,6317.0,452.0,362.0
507,Denmark,5,0.04836127727693993,11869.0,2513.0,574.0,122.0
508,Denmark,6,0.046653300431832204,12968.0,1099.0,605.0,31.0
509,Denmark,7,0.04384088964927288,14028.0,1060.0,615.0,10.0
510,Denmark,8,0.035841470419299255,17410.0,3382.0,624.0,9.0
511,Denmark,9,0.022823835106569754,28479.0,11069.0,650.0,26.0
512,Denmark,10,0.01538527196295585,46863.0,18384.0,721.0,71.0
513,Denmark,11,0.010333078195600108,81002.0,34139.0,837.0,116.0
514,Denmark,12,0.007909039947354311,164116.0,83114.0,1298.0,461.0
515,Djibouti,3,0.0,30.0,30.0,0.0,0.0
516,Djibouti,4,0.0018365472910927456,1089.0,1059.0,2.0,2.0
517,Djibouti,5,0.007155635062611807,3354.0,2265.0,24.0,22.0
518,Djibouti,6,0.011533532678342588,4682.0,1328.0,54.0,30.0
519,Djibouti,7,0.011408339889850511,5084.0,402.0,58.0,4.0
520,Djibouti,8,0.011137924633376647,5387.0,303.0,60.0,2.0
521,Djibouti,9,0.011262924667651403,5416.0,29.0,61.0,1.0
522,Djibouti,10,0.01096925013486783,5561.0,145.0,61.0,0.0
523,Djibouti,11,0.010741327698538475,5679.0,118.0,61.0,0.0
524,Djibouti,12,0.010461327388098096,5831.0,152.0,61.0,0.0
525,Dominica,3,0.0,12.0,12.0,0.0,0.0
526,Dominica,4,0.0,16.0,4.0,0.0,0.0
527,Dominica,5,0.0,16.0,0.0,0.0,0.0
528,Dominica,6,0.0,18.0,2.0,0.0,0.0
529,Dominica,7,0.0,18.0,0.0,0.0,0.0
530,Dominica,8,0.0,20.0,2.0,0.0,0.0
531,Dominica,9,0.0,30.0,10.0,0.0,0.0
532,Dominica,10,0.0,50.0,20.0,0.0,0.0
533,Dominica,11,0.0,85.0,35.0,0.0,0.0
534,Dominica,12,0.0,88.0,3.0,0.0,0.0
535,Dominican Republic,3,0.045987376014427414,1109.0,1109.0,51.0,51.0
536,Dominican Republic,4,0.04317269076305221,6972.0,5863.0,301.0,250.0
537,Dominican Republic,5,0.029042522418281747,17285.0,10313.0,502.0,201.0
538,Dominican Republic,6,0.02293662490788504,32568.0,15283.0,747.0,245.0
539,Dominican Republic,7,0.016654941205186003,69649.0,37081.0,1160.0,413.0
540,Dominican Republic,8,0.01805416248746239,94715.0,25066.0,1710.0,550.0
541,Dominican Republic,9,0.01875963603632507,112209.0,17494.0,2105.0,395.0
542,Dominican Republic,10,0.017674660284369145,127018.0,14809.0,2245.0,140.0
543,Dominican Republic,11,0.016188849070755896,143988.0,16970.0,2331.0,86.0
544,Dominican Republic,12,0.014134730801885412,170785.0,26797.0,2414.0,83.0
545,Ecuador,3,0.033482142857142856,2240.0,2240.0,75.0,75.0
546,Ecuador,4,0.03609529156974412,24934.0,22694.0,900.0,825.0
547,Ecuador,5,0.0858867461251215,39098.0,14164.0,3358.0,2458.0
548,Ecuador,6,0.08022044230223986,56432.0,17334.0,4527.0,1169.0
549,Ecuador,7,0.06680335071173335,85355.0,28923.0,5702.0,1175.0
550,Ecuador,8,0.057626552515228496,113767.0,28412.0,6556.0,854.0
551,Ecuador,9,0.08285478704386086,137047.0,23280.0,11355.0,4799.0
552,Ecuador,10,0.07533057458143075,168192.0,31145.0,12670.0,1315.0
553,Ecuador,11,0.06986013441627527,192685.0,24493.0,13461.0,791.0
554,Ecuador,12,0.06603862370124981,212512.0,19827.0,14034.0,573.0
555,Egypt,2,0.0,1.0,1.0,0.0,0.0
556,Egypt,3,0.0647887323943662,710.0,709.0,46.0,46.0
557,Egypt,4,0.07079646017699115,5537.0,4827.0,392.0,346.0
558,Egypt,5,0.03838302981789073,24985.0,19448.0,959.0,567.0
559,Egypt,6,0.0432287625711818,68311.0,43326.0,2953.0,1994.0
560,Egypt,7,0.051074640192180956,94078.0,25767.0,4805.0,1852.0
561,Egypt,8,0.054791336075763857,98939.0,4861.0,5421.0,616.0
562,Egypt,9,0.057462353921587626,103198.0,4259.0,5930.0,509.0
563,Egypt,10,0.058258565385151784,107555.0,4357.0,6266.0,336.0
564,Egypt,11,0.05737160407554072,115911.0,8356.0,6650.0,384.0
565,Egypt,12,0.05527226898060292,138062.0,22151.0,7631.0,981.0
566,El Salvador,3,0.03125,32.0,32.0,1.0,1.0
567,El Salvador,4,0.02531645569620253,395.0,363.0,10.0,9.0
568,El Salvador,5,0.018275725069527213,2517.0,2122.0,46.0,36.0
569,El Salvador,6,0.02702702702702703,6438.0,3921.0,174.0,128.0
570,El Salvador,7,0.026936026936026935,16632.0,10194.0,448.0,274.0
571,El Salvador,8,0.0278673869952194,25729.0,9097.0,717.0,269.0
572,El Salvador,9,0.028991986793685733,29077.0,3348.0,843.0,126.0
573,El Salvador,10,0.02915233966213186,33445.0,4368.0,975.0,132.0
574,El Salvador,11,0.029006639760447858,38405.0,4960.0,1114.0,139.0
575,El Salvador,12,0.028872932985204526,45960.0,7555.0,1327.0,213.0
576,Equatorial Guinea,3,0.0,12.0,12.0,0.0,0.0
577,Equatorial Guinea,4,0.0031746031746031746,315.0,303.0,1.0,1.0
578,Equatorial Guinea,5,0.009188361408882083,1306.0,991.0,12.0,11.0
579,Equatorial Guinea,6,0.015992003998001,2001.0,695.0,32.0,20.0
580,Equatorial Guinea,7,0.017216345156606513,4821.0,2820.0,83.0,51.0
581,Equatorial Guinea,8,0.016798218984011334,4941.0,120.0,83.0,0.0
582,Equatorial Guinea,9,0.01650099403578529,5030.0,89.0,83.0,0.0
583,Equatorial Guinea,10,0.016312893081761006,5088.0,58.0,83.0,0.0
584,Equatorial Guinea,11,0.016495245488065205,5153.0,65.0,85.0,2.0
585,Equatorial Guinea,12,0.01629713852567747,5277.0,124.0,86.0,1.0
586,Eritrea,3,0.0,15.0,15.0,0.0,0.0
587,Eritrea,4,0.0,39.0,24.0,0.0,0.0
588,Eritrea,5,0.0,39.0,0.0,0.0,0.0
589,Eritrea,6,0.0,203.0,164.0,0.0,0.0
590,Eritrea,7,0.0,279.0,76.0,0.0,0.0
591,Eritrea,8,0.0,319.0,40.0,0.0,0.0
592,Eritrea,9,0.0,375.0,56.0,0.0,0.0
593,Eritrea,10,0.0,463.0,88.0,0.0,0.0
594,Eritrea,11,0.0,577.0,114.0,0.0,0.0
595,Eritrea,12,0.0022727272727272726,1320.0,743.0,3.0,3.0
596,Estonia,2,0.0,1.0,1.0,0.0,0.0
597,Estonia,3,0.005369127516778523,745.0,744.0,4.0,4.0
598,Estonia,4,0.03078744819419775,1689.0,944.0,52.0,48.0
599,Estonia,5,0.03638309256286784,1869.0,180.0,68.0,16.0
600,Estonia,6,0.03469079939668175,1989.0,120.0,69.0,1.0
601,Estonia,7,0.03343023255813953,2064.0,75.0,69.0,0.0
602,Estonia,8,0.026947368421052633,2375.0,311.0,64.0,-5.0
603,Estonia,9,0.018985464253930585,3371.0,996.0,64.0,0.0
604,Estonia,10,0.014882772680937819,4905.0,1534.0,73.0,9.0
605,Estonia,11,0.009587260318492039,12308.0,7403.0,118.0,45.0
606,Estonia,12,0.008181493390496605,27990.0,15682.0,229.0,111.0
607,Eswatini,3,0.0,9.0,9.0,0.0,0.0
608,Eswatini,4,0.01,100.0,91.0,1.0,1.0
609,Eswatini,5,0.007017543859649123,285.0,185.0,2.0,1.0
610,Eswatini,6,0.013546798029556651,812.0,527.0,11.0,9.0
611,Eswatini,7,0.015483383685800604,2648.0,1836.0,41.0,30.0
612,Eswatini,8,0.019882018789600175,4577.0,1929.0,91.0,50.0
613,Eswatini,9,0.01988325428675666,5482.0,905.0,109.0,18.0
614,Eswatini,10,0.019773533885414907,5917.0,435.0,117.0,8.0
615,Eswatini,11,0.01900607571272784,6419.0,502.0,122.0,5.0
616,Eswatini,12,0.021906390254327848,9358.0,2939.0,205.0,83.0
617,Ethiopia,3,0.0,26.0,26.0,0.0,0.0
618,Ethiopia,4,0.022900763358778626,131.0,105.0,3.0,3.0
619,Ethiopia,5,0.00938566552901024,1172.0,1041.0,11.0,8.0
620,Ethiopia,6,0.017618884707492302,5846.0,4674.0,103.0,92.0
621,Ethiopia,7,0.01563034797490017,17530.0,11684.0,274.0,171.0
622,Ethiopia,8,0.015518597379678119,52131.0,34601.0,809.0,535.0
623,Ethiopia,9,0.01589534019743127,75368.0,23237.0,1198.0,389.0
624,Ethiopia,10,0.015275192629641568,96169.0,20801.0,1469.0,271.0
625,Ethiopia,11,0.01549866453476752,110074.0,13905.0,1706.0,237.0
626,Ethiopia,12,0.01547511749179167,124264.0,14190.0,1923.0,217.0
627,Europe,1,0.0,17.0,17.0,0.0,0.0
628,Europe,2,0.020584329349269587,1506.0,1489.0,31.0,31.0
629,Europe,3,0.06691800593670807,465241.0,463735.0,31133.0,31102.0
630,Europe,4,0.09955074385034615,1357800.0,892559.0,135170.0,104037.0
631,Europe,5,0.08811202298996026,1959812.0,602012.0,172683.0,37513.0
632,Europe,6,0.0781322053413591,2409237.0,449425.0,188239.0,15556.0
633,Europe,7,0.06915465264568488,2871506.0,462269.0,198578.0,10339.0
634,Europe,8,0.05720443787803004,3640749.0,769243.0,208267.0,9689.0
635,Europe,9,0.04382348360171954,5091357.0,1450608.0,223121.0,14854.0
636,Europe,10,0.026743384067718656,9962277.0,4870920.0,266425.0,43304.0
637,Europe,11,0.022796171729292304,17344228.0,7381951.0,395382.0,128957.0
638,Europe,12,0.022912741287311748,23807147.0,6462919.0,545487.0,150105.0
639,European Union,1,0.0,13.0,13.0,0.0,0.0
640,European Union,2,0.02206405693950178,1405.0,1392.0,31.0,31.0
641,European Union,3,0.07057350400917245,397713.0,396308.0,28068.0,28037.0
642,European Union,4,0.10556034495827493,989453.0,591740.0,104447.0,76379.0
643,European Union,5,0.10888072407921857,1160536.0,171083.0,126360.0,21913.0
644,European Union,6,0.10419759772780457,1277707.0,117171.0,133134.0,6774.0
645,European Union,7,0.09380635247666659,1451245.0,173538.0,136136.0,3002.0
646,European Union,8,0.07269444095532812,1926626.0,475381.0,140055.0,3919.0
647,European Union,9,0.05054117946162946,2926386.0,999760.0,147903.0,7848.0
648,European Union,10,0.02730306891311484,6394153.0,3467767.0,174580.0,26677.0
649,European Union,11,0.023015618620152285,11621065.0,5226912.0,267466.0,92886.0
650,European Union,12,0.023841547780545837,15546390.0,3925325.0,370650.0,103184.0
651,Fiji,1,,0.0,0.0,0.0,0.0
652,Fiji,2,,0.0,0.0,0.0,0.0
653,Fiji,3,0.0,5.0,5.0,0.0,0.0
654,Fiji,4,0.0,18.0,13.0,0.0,0.0
655,Fiji,5,0.0,18.0,0.0,0.0,0.0
656,Fiji,6,0.0,18.0,0.0,0.0,0.0
657,Fiji,7,0.037037037037037035,27.0,9.0,1.0,1.0
658,Fiji,8,0.07142857142857142,28.0,1.0,2.0,1.0
659,Fiji,9,0.0625,32.0,4.0,2.0,0.0
660,Fiji,10,0.058823529411764705,34.0,2.0,2.0,0.0
661,Fiji,11,0.047619047619047616,42.0,8.0,2.0,0.0
662,Fiji,12,0.04081632653061224,49.0,7.0,2.0,0.0
663,Finland,1,0.0,1.0,1.0,0.0,0.0
664,Finland,2,0.0,3.0,2.0,0.0,0.0
665,Finland,3,0.011988716502115656,1418.0,1415.0,17.0,17.0
666,Finland,4,0.04224224224224224,4995.0,3577.0,211.0,194.0
667,Finland,5,0.046654031199883365,6859.0,1864.0,320.0,109.0
668,Finland,6,0.04546714721375104,7214.0,355.0,328.0,8.0
669,Finland,7,0.04426803013993542,7432.0,218.0,329.0,1.0
670,Finland,8,0.04155330200346277,8086.0,654.0,336.0,7.0
671,Finland,9,0.0344275420336269,9992.0,1906.0,344.0,8.0
672,Finland,10,0.02221808477626761,16113.0,6121.0,358.0,14.0
673,Finland,11,0.016016377649325626,24912.0,8799.0,399.0,41.0
674,Finland,12,0.015537153460547817,36107.0,11195.0,561.0,162.0
675,France,1,0.0,5.0,5.0,0.0,0.0
676,France,2,0.02,100.0,95.0,2.0,2.0
677,France,3,0.06744710968284938,52278.0,52178.0,3526.0,3524.0
678,France,4,0.14419552176050124,168861.0,116583.0,24349.0,20823.0
679,France,5,0.15083126063620894,190975.0,22114.0,28805.0,4456.0
680,France,6,0.1461291396564893,204244.0,13269.0,29846.0,1041.0
681,France,7,0.13319896672666223,227239.0,22995.0,30268.0,422.0
682,France,8,0.09542284219703574,321160.0,93921.0,30646.0,378.0
683,France,9,0.05277829583771392,605893.0,284733.0,31978.0,1332.0
684,France,10,0.026037851642151524,1414364.0,808471.0,36827.0,4849.0
685,France,11,0.023198033795458158,2276874.0,862510.0,52819.0,15992.0
686,France,12,0.024184868463803924,2677666.0,400792.0,64759.0,11940.0
687,Gabon,3,0.0625,16.0,16.0,1.0,1.0
688,Gabon,4,0.010869565217391304,276.0,260.0,3.0,2.0
689,Gabon,5,0.0064030131826741995,2655.0,2379.0,17.0,14.0
690,Gabon,6,0.00778642936596218,5394.0,2739.0,42.0,25.0
691,Gabon,7,0.006664853101196953,7352.0,1958.0,49.0,7.0
692,Gabon,8,0.006211180124223602,8533.0,1181.0,53.0,4.0
693,Gabon,9,0.006160164271047228,8766.0,233.0,54.0,1.0
694,Gabon,10,0.006132917038358609,8968.0,202.0,55.0,1.0
695,Gabon,11,0.006511829824180595,9214.0,246.0,60.0,5.0
696,Gabon,12,0.006686866576115349,9571.0,357.0,64.0,4.0
697,Gambia,3,0.25,4.0,4.0,1.0,1.0
698,Gambia,4,0.09090909090909091,11.0,7.0,1.0,0.0
699,Gambia,5,0.04,25.0,14.0,1.0,0.0
700,Gambia,6,0.04081632653061224,49.0,24.0,2.0,1.0
701,Gambia,7,0.018072289156626505,498.0,449.0,9.0,7.0
702,Gambia,8,0.03239959500506244,2963.0,2465.0,96.0,87.0
703,Gambia,9,0.03129365744621403,3579.0,616.0,112.0,16.0
704,Gambia,10,0.032407407407407406,3672.0,93.0,119.0,7.0
705,Gambia,11,0.032870122928915016,3742.0,70.0,123.0,4.0
706,Gambia,12,0.03265736107453253,3797.0,55.0,124.0,1.0
707,Georgia,2,0.0,1.0,1.0,0.0,0.0
708,Georgia,3,0.0,110.0,109.0,0.0,0.0
709,Georgia,4,0.011131725417439703,539.0,429.0,6.0,6.0
710,Georgia,5,0.01532567049808429,783.0,244.0,12.0,6.0
711,Georgia,6,0.016163793103448277,928.0,145.0,15.0,3.0
712,Georgia,7,0.014554794520547944,1168.0,240.0,17.0,2.0
713,Georgia,8,0.012777404169468728,1487.0,319.0,19.0,2.0
714,Georgia,9,0.006298449612403101,6192.0,4705.0,39.0,20.0
715,Georgia,10,0.007884733922334087,38936.0,32744.0,307.0,268.0
716,Georgia,11,0.009344760443710172,135584.0,96648.0,1267.0,960.0
717,Georgia,12,0.011014862369184768,227420.0,91836.0,2505.0,1238.0
718,Germany,1,0.0,5.0,5.0,0.0,0.0
719,Germany,2,0.0,79.0,74.0,0.0,0.0
720,Germany,3,0.010792669340463457,71808.0,71729.0,775.0,775.0
721,Germany,4,0.040629658485114316,163009.0,91201.0,6623.0,5848.0
722,Germany,5,0.04656234665503517,183410.0,20401.0,8540.0,1917.0
723,Germany,6,0.046003950506094626,195418.0,12008.0,8990.0,450.0
724,Germany,7,0.043474541228808124,210399.0,14981.0,9147.0,157.0
725,Germany,8,0.03800214050538803,244802.0,34403.0,9303.0,156.0
726,Germany,9,0.03241576850464131,292913.0,48111.0,9495.0,192.0
727,Germany,10,0.019712668534571917,531790.0,238877.0,10483.0,988.0
728,Germany,11,0.015603152408796237,1069912.0,538122.0,16694.0,6211.0
729,Germany,12,0.01919376093426942,1760520.0,690608.0,33791.0,17097.0
730,Ghana,3,0.031055900621118012,161.0,161.0,5.0,5.0
731,Ghana,4,0.00819672131147541,2074.0,1913.0,17.0,12.0
732,Ghana,5,0.0044609665427509295,8070.0,5996.0,36.0,19.0
733,Ghana,6,0.0063130601431711855,17741.0,9671.0,112.0,76.0
734,Ghana,7,0.0051266161516577,35501.0,17760.0,182.0,70.0
735,Ghana,8,0.006230529595015576,44298.0,8797.0,276.0,94.0
736,Ghana,9,0.006455625616608759,46626.0,2328.0,301.0,25.0
737,Ghana,10,0.006659036520653418,48055.0,1429.0,320.0,19.0
738,Ghana,11,0.0062515725704995456,51667.0,3612.0,323.0,3.0
739,Ghana,12,0.0061163754541637,54771.0,3104.0,335.0,12.0
740,Greece,2,0.0,4.0,4.0,0.0,0.0
741,Greece,3,0.03729071537290715,1314.0,1310.0,49.0,49.0
742,Greece,4,0.05403319181783095,2591.0,1277.0,140.0,91.0
743,Greece,5,0.059993143640726776,2917.0,326.0,175.0,35.0
744,Greece,6,0.05632150190671751,3409.0,492.0,192.0,17.0
745,Greece,7,0.046012955103864196,4477.0,1068.0,206.0,14.0
746,Greece,8,0.02578268876611418,10317.0,5840.0,266.0,60.0
747,Greece,9,0.021163734776725306,18475.0,8158.0,391.0,125.0
748,Greece,10,0.015948638251254744,39251.0,20776.0,626.0,235.0
749,Greece,11,0.022855297280352613,105271.0,66020.0,2406.0,1780.0
750,Greece,12,0.034843356139719124,138850.0,33579.0,4838.0,2432.0
751,Grenada,3,0.0,9.0,9.0,0.0,0.0
752,Grenada,4,0.0,20.0,11.0,0.0,0.0
753,Grenada,5,0.0,23.0,3.0,0.0,0.0
754,Grenada,6,0.0,23.0,0.0,0.0,0.0
755,Grenada,7,0.0,24.0,1.0,0.0,0.0
756,Grenada,8,0.0,24.0,0.0,0.0,0.0
757,Grenada,9,0.0,24.0,0.0,0.0,0.0
758,Grenada,10,0.0,28.0,4.0,0.0,0.0
759,Grenada,11,0.0,41.0,13.0,0.0,0.0
760,Grenada,12,0.0,127.0,86.0,0.0,0.0
761,Guatemala,2,,0.0,0.0,0.0,0.0
762,Guatemala,3,0.02631578947368421,38.0,38.0,1.0,1.0
763,Guatemala,4,0.02671118530884808,599.0,561.0,16.0,15.0
764,Guatemala,5,0.021230587772754078,5087.0,4488.0,108.0,92.0
765,Guatemala,6,0.04271662245800177,18096.0,13009.0,773.0,665.0
766,Guatemala,7,0.03864307377131495,49789.0,31693.0,1924.0,1151.0
767,Guatemala,8,0.03726003726003726,74074.0,24285.0,2760.0,836.0
768,Guatemala,9,0.03538028905892355,91746.0,17672.0,3246.0,486.0
769,Guatemala,10,0.034547290599319984,107939.0,16193.0,3729.0,483.0
770,Guatemala,11,0.03417115891923776,122062.0,14123.0,4171.0,442.0
771,Guatemala,12,0.03487377909167319,138012.0,15950.0,4813.0,642.0
772,Guinea,3,0.0,22.0,22.0,0.0,0.0
773,Guinea,4,0.0046822742474916385,1495.0,1473.0,7.0,7.0
774,Guinea,5,0.0062061521856449,3706.0,2211.0,23.0,16.0
775,Guinea,6,0.006121313299944352,5391.0,1685.0,33.0,10.0
776,Guinea,7,0.006294471811713191,7308.0,1917.0,46.0,13.0
777,Guinea,8,0.006270591986396004,9409.0,2101.0,59.0,13.0
778,Guinea,9,0.006196019526849418,10652.0,1243.0,66.0,7.0
779,Guinea,10,0.005964214711729622,12072.0,1420.0,72.0,6.0
780,Guinea,11,0.005793124475950911,13119.0,1047.0,76.0,4.0
781,Guinea,12,0.005902929602098819,13722.0,603.0,81.0,5.0
782,Guinea-Bissau,3,0.0,8.0,8.0,0.0,0.0
783,Guinea-Bissau,4,0.004878048780487805,205.0,197.0,1.0,1.0
784,Guinea-Bissau,5,0.006369426751592357,1256.0,1051.0,8.0,7.0
